 >TARCYL  cylindrical target: Length=  1.0000 Diameter= 64.4900
      3260 = NAT
  0.000000  1.000000  0.000000 = A_1 vector
  0.000000  0.000000  1.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.50000   0.00000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   2419   5   0  13 1 1 1
   2420   6   0  13 1 1 1
   2421   7   0  13 1 1 1
   2422   8   0  13 1 1 1
   2423   9   0  13 1 1 1
   2424  10   0  13 1 1 1
   2425  11   0  13 1 1 1
   2426  12   0  13 1 1 1
   2427  13   0  13 1 1 1
   2428  14   0  13 1 1 1
   2429  15   0  13 1 1 1
   2430  16   0  13 1 1 1
   2431  17   0  13 1 1 1
   2432  18   0  13 1 1 1
   2433  19   0  13 1 1 1
   2434  20   0  13 1 1 1
   2435  21   0  13 1 1 1
   2436  22   0  13 1 1 1
   2437  23   0  13 1 1 1
   2438  24   0  13 1 1 1
   2439  25   0  13 1 1 1
   2440  26   0  13 1 1 1
   2441  27   0  13 1 1 1
   2442  28   0  13 1 1 1
   2443  29   0  13 1 1 1
   2444  30   0  13 1 1 1
   2445 -28   0  14 1 1 1
   2446 -27   0  14 1 1 1
   2447 -26   0  14 1 1 1
   2448 -25   0  14 1 1 1
   2449 -24   0  14 1 1 1
   2450 -23   0  14 1 1 1
   2451 -22   0  14 1 1 1
   2452 -21   0  14 1 1 1
   2453 -20   0  14 1 1 1
   2454 -19   0  14 1 1 1
   2455 -18   0  14 1 1 1
   2456 -17   0  14 1 1 1
   2457 -16   0  14 1 1 1
   2458 -15   0  14 1 1 1
   2459 -14   0  14 1 1 1
   2460 -13   0  14 1 1 1
   2461 -12   0  14 1 1 1
   2462 -11   0  14 1 1 1
   2463 -10   0  14 1 1 1
   2464  -9   0  14 1 1 1
   2465  -8   0  14 1 1 1
   2466  -7   0  14 1 1 1
   2467  -6   0  14 1 1 1
   2468  -5   0  14 1 1 1
   2469  -4   0  14 1 1 1
   2470  -3   0  14 1 1 1
   2471  -2   0  14 1 1 1
   2472  -1   0  14 1 1 1
   2473   0   0  14 1 1 1
   2474   1   0  14 1 1 1
   2475   2   0  14 1 1 1
   2476   3   0  14 1 1 1
   2477   4   0  14 1 1 1
   2478   5   0  14 1 1 1
   2479   6   0  14 1 1 1
   2480   7   0  14 1 1 1
   2481   8   0  14 1 1 1
   2482   9   0  14 1 1 1
   2483  10   0  14 1 1 1
   2484  11   0  14 1 1 1
   2485  12   0  14 1 1 1
   2486  13   0  14 1 1 1
   2487  14   0  14 1 1 1
   2488  15   0  14 1 1 1
   2489  16   0  14 1 1 1
   2490  17   0  14 1 1 1
   2491  18   0  14 1 1 1
   2492  19   0  14 1 1 1
   2493  20   0  14 1 1 1
   2494  21   0  14 1 1 1
   2495  22   0  14 1 1 1
   2496  23   0  14 1 1 1
   2497  24   0  14 1 1 1
   2498  25   0  14 1 1 1
   2499  26   0  14 1 1 1
   2500  27   0  14 1 1 1
   2501  28   0  14 1 1 1
   2502  29   0  14 1 1 1
   2503 -28   0  15 1 1 1
   2504 -27   0  15 1 1 1
   2505 -26   0  15 1 1 1
   2506 -25   0  15 1 1 1
   2507 -24   0  15 1 1 1
   2508 -23   0  15 1 1 1
   2509 -22   0  15 1 1 1
   2510 -21   0  15 1 1 1
   2511 -20   0  15 1 1 1
   2512 -19   0  15 1 1 1
   2513 -18   0  15 1 1 1
   2514 -17   0  15 1 1 1
   2515 -16   0  15 1 1 1
   2516 -15   0  15 1 1 1
   2517 -14   0  15 1 1 1
   2518 -13   0  15 1 1 1
   2519 -12   0  15 1 1 1
   2520 -11   0  15 1 1 1
   2521 -10   0  15 1 1 1
   2522  -9   0  15 1 1 1
   2523  -8   0  15 1 1 1
   2524  -7   0  15 1 1 1
   2525  -6   0  15 1 1 1
   2526  -5   0  15 1 1 1
   2527  -4   0  15 1 1 1
   2528  -3   0  15 1 1 1
   2529  -2   0  15 1 1 1
   2530  -1   0  15 1 1 1
   2531   0   0  15 1 1 1
   2532   1   0  15 1 1 1
   2533   2   0  15 1 1 1
   2534   3   0  15 1 1 1
   2535   4   0  15 1 1 1
   2536   5   0  15 1 1 1
   2537   6   0  15 1 1 1
   2538   7   0  15 1 1 1
   2539   8   0  15 1 1 1
   2540   9   0  15 1 1 1
   2541  10   0  15 1 1 1
   2542  11   0  15 1 1 1
   2543  12   0  15 1 1 1
   2544  13   0  15 1 1 1
   2545  14   0  15 1 1 1
   2546  15   0  15 1 1 1
   2547  16   0  15 1 1 1
   2548  17   0  15 1 1 1
   2549  18   0  15 1 1 1
   2550  19   0  15 1 1 1
   2551  20   0  15 1 1 1
   2552  21   0  15 1 1 1
   2553  22   0  15 1 1 1
   2554  23   0  15 1 1 1
   2555  24   0  15 1 1 1
   2556  25   0  15 1 1 1
   2557  26   0  15 1 1 1
   2558  27   0  15 1 1 1
   2559  28   0  15 1 1 1
   2560  29   0  15 1 1 1
   2561 -27   0  16 1 1 1
   2562 -26   0  16 1 1 1
   2563 -25   0  16 1 1 1
   2564 -24   0  16 1 1 1
   2565 -23   0  16 1 1 1
   2566 -22   0  16 1 1 1
   2567 -21   0  16 1 1 1
   2568 -20   0  16 1 1 1
   2569 -19   0  16 1 1 1
   2570 -18   0  16 1 1 1
   2571 -17   0  16 1 1 1
   2572 -16   0  16 1 1 1
   2573 -15   0  16 1 1 1
   2574 -14   0  16 1 1 1
   2575 -13   0  16 1 1 1
   2576 -12   0  16 1 1 1
   2577 -11   0  16 1 1 1
   2578 -10   0  16 1 1 1
   2579  -9   0  16 1 1 1
   2580  -8   0  16 1 1 1
   2581  -7   0  16 1 1 1
   2582  -6   0  16 1 1 1
   2583  -5   0  16 1 1 1
   2584  -4   0  16 1 1 1
   2585  -3   0  16 1 1 1
   2586  -2   0  16 1 1 1
   2587  -1   0  16 1 1 1
   2588   0   0  16 1 1 1
   2589   1   0  16 1 1 1
   2590   2   0  16 1 1 1
   2591   3   0  16 1 1 1
   2592   4   0  16 1 1 1
   2593   5   0  16 1 1 1
   2594   6   0  16 1 1 1
   2595   7   0  16 1 1 1
   2596   8   0  16 1 1 1
   2597   9   0  16 1 1 1
   2598  10   0  16 1 1 1
   2599  11   0  16 1 1 1
   2600  12   0  16 1 1 1
   2601  13   0  16 1 1 1
   2602  14   0  16 1 1 1
   2603  15   0  16 1 1 1
   2604  16   0  16 1 1 1
   2605  17   0  16 1 1 1
   2606  18   0  16 1 1 1
   2607  19   0  16 1 1 1
   2608  20   0  16 1 1 1
   2609  21   0  16 1 1 1
   2610  22   0  16 1 1 1
   2611  23   0  16 1 1 1
   2612  24   0  16 1 1 1
   2613  25   0  16 1 1 1
   2614  26   0  16 1 1 1
   2615  27   0  16 1 1 1
   2616  28   0  16 1 1 1
   2617 -27   0  17 1 1 1
   2618 -26   0  17 1 1 1
   2619 -25   0  17 1 1 1
   2620 -24   0  17 1 1 1
   2621 -23   0  17 1 1 1
   2622 -22   0  17 1 1 1
   2623 -21   0  17 1 1 1
   2624 -20   0  17 1 1 1
   2625 -19   0  17 1 1 1
   2626 -18   0  17 1 1 1
   2627 -17   0  17 1 1 1
   2628 -16   0  17 1 1 1
   2629 -15   0  17 1 1 1
   2630 -14   0  17 1 1 1
   2631 -13   0  17 1 1 1
   2632 -12   0  17 1 1 1
   2633 -11   0  17 1 1 1
   2634 -10   0  17 1 1 1
   2635  -9   0  17 1 1 1
   2636  -8   0  17 1 1 1
   2637  -7   0  17 1 1 1
   2638  -6   0  17 1 1 1
   2639  -5   0  17 1 1 1
   2640  -4   0  17 1 1 1
   2641  -3   0  17 1 1 1
   2642  -2   0  17 1 1 1
   2643  -1   0  17 1 1 1
   2644   0   0  17 1 1 1
   2645   1   0  17 1 1 1
   2646   2   0  17 1 1 1
   2647   3   0  17 1 1 1
   2648   4   0  17 1 1 1
   2649   5   0  17 1 1 1
   2650   6   0  17 1 1 1
   2651   7   0  17 1 1 1
   2652   8   0  17 1 1 1
   2653   9   0  17 1 1 1
   2654  10   0  17 1 1 1
   2655  11   0  17 1 1 1
   2656  12   0  17 1 1 1
   2657  13   0  17 1 1 1
   2658  14   0  17 1 1 1
   2659  15   0  17 1 1 1
   2660  16   0  17 1 1 1
   2661  17   0  17 1 1 1
   2662  18   0  17 1 1 1
   2663  19   0  17 1 1 1
   2664  20   0  17 1 1 1
   2665  21   0  17 1 1 1
   2666  22   0  17 1 1 1
   2667  23   0  17 1 1 1
   2668  24   0  17 1 1 1
   2669  25   0  17 1 1 1
   2670  26   0  17 1 1 1
   2671  27   0  17 1 1 1
   2672  28   0  17 1 1 1
   2673 -26   0  18 1 1 1
   2674 -25   0  18 1 1 1
   2675 -24   0  18 1 1 1
   2676 -23   0  18 1 1 1
   2677 -22   0  18 1 1 1
   2678 -21   0  18 1 1 1
   2679 -20   0  18 1 1 1
   2680 -19   0  18 1 1 1
   2681 -18   0  18 1 1 1
   2682 -17   0  18 1 1 1
   2683 -16   0  18 1 1 1
   2684 -15   0  18 1 1 1
   2685 -14   0  18 1 1 1
   2686 -13   0  18 1 1 1
   2687 -12   0  18 1 1 1
   2688 -11   0  18 1 1 1
   2689 -10   0  18 1 1 1
   2690  -9   0  18 1 1 1
   2691  -8   0  18 1 1 1
   2692  -7   0  18 1 1 1
   2693  -6   0  18 1 1 1
   2694  -5   0  18 1 1 1
   2695  -4   0  18 1 1 1
   2696  -3   0  18 1 1 1
   2697  -2   0  18 1 1 1
   2698  -1   0  18 1 1 1
   2699   0   0  18 1 1 1
   2700   1   0  18 1 1 1
   2701   2   0  18 1 1 1
   2702   3   0  18 1 1 1
   2703   4   0  18 1 1 1
   2704   5   0  18 1 1 1
   2705   6   0  18 1 1 1
   2706   7   0  18 1 1 1
   2707   8   0  18 1 1 1
   2708   9   0  18 1 1 1
   2709  10   0  18 1 1 1
   2710  11   0  18 1 1 1
   2711  12   0  18 1 1 1
   2712  13   0  18 1 1 1
   2713  14   0  18 1 1 1
   2714  15   0  18 1 1 1
   2715  16   0  18 1 1 1
   2716  17   0  18 1 1 1
   2717  18   0  18 1 1 1
   2718  19   0  18 1 1 1
   2719  20   0  18 1 1 1
   2720  21   0  18 1 1 1
   2721  22   0  18 1 1 1
   2722  23   0  18 1 1 1
   2723  24   0  18 1 1 1
   2724  25   0  18 1 1 1
   2725  26   0  18 1 1 1
   2726  27   0  18 1 1 1
   2727 -25   0  19 1 1 1
   2728 -24   0  19 1 1 1
   2729 -23   0  19 1 1 1
   2730 -22   0  19 1 1 1
   2731 -21   0  19 1 1 1
   2732 -20   0  19 1 1 1
   2733 -19   0  19 1 1 1
   2734 -18   0  19 1 1 1
   2735 -17   0  19 1 1 1
   2736 -16   0  19 1 1 1
   2737 -15   0  19 1 1 1
   2738 -14   0  19 1 1 1
   2739 -13   0  19 1 1 1
   2740 -12   0  19 1 1 1
   2741 -11   0  19 1 1 1
   2742 -10   0  19 1 1 1
   2743  -9   0  19 1 1 1
   2744  -8   0  19 1 1 1
   2745  -7   0  19 1 1 1
   2746  -6   0  19 1 1 1
   2747  -5   0  19 1 1 1
   2748  -4   0  19 1 1 1
   2749  -3   0  19 1 1 1
   2750  -2   0  19 1 1 1
   2751  -1   0  19 1 1 1
   2752   0   0  19 1 1 1
   2753   1   0  19 1 1 1
   2754   2   0  19 1 1 1
   2755   3   0  19 1 1 1
   2756   4   0  19 1 1 1
   2757   5   0  19 1 1 1
   2758   6   0  19 1 1 1
   2759   7   0  19 1 1 1
   2760   8   0  19 1 1 1
   2761   9   0  19 1 1 1
   2762  10   0  19 1 1 1
   2763  11   0  19 1 1 1
   2764  12   0  19 1 1 1
   2765  13   0  19 1 1 1
   2766  14   0  19 1 1 1
   2767  15   0  19 1 1 1
   2768  16   0  19 1 1 1
   2769  17   0  19 1 1 1
   2770  18   0  19 1 1 1
   2771  19   0  19 1 1 1
   2772  20   0  19 1 1 1
   2773  21   0  19 1 1 1
   2774  22   0  19 1 1 1
   2775  23   0  19 1 1 1
   2776  24   0  19 1 1 1
   2777  25   0  19 1 1 1
   2778  26   0  19 1 1 1
   2779 -25   0  20 1 1 1
   2780 -24   0  20 1 1 1
   2781 -23   0  20 1 1 1
   2782 -22   0  20 1 1 1
   2783 -21   0  20 1 1 1
   2784 -20   0  20 1 1 1
   2785 -19   0  20 1 1 1
   2786 -18   0  20 1 1 1
   2787 -17   0  20 1 1 1
   2788 -16   0  20 1 1 1
   2789 -15   0  20 1 1 1
   2790 -14   0  20 1 1 1
   2791 -13   0  20 1 1 1
   2792 -12   0  20 1 1 1
   2793 -11   0  20 1 1 1
   2794 -10   0  20 1 1 1
   2795  -9   0  20 1 1 1
   2796  -8   0  20 1 1 1
   2797  -7   0  20 1 1 1
   2798  -6   0  20 1 1 1
   2799  -5   0  20 1 1 1
   2800  -4   0  20 1 1 1
   2801  -3   0  20 1 1 1
   2802  -2   0  20 1 1 1
   2803  -1   0  20 1 1 1
   2804   0   0  20 1 1 1
   2805   1   0  20 1 1 1
   2806   2   0  20 1 1 1
   2807   3   0  20 1 1 1
   2808   4   0  20 1 1 1
   2809   5   0  20 1 1 1
   2810   6   0  20 1 1 1
   2811   7   0  20 1 1 1
   2812   8   0  20 1 1 1
   2813   9   0  20 1 1 1
   2814  10   0  20 1 1 1
   2815  11   0  20 1 1 1
   2816  12   0  20 1 1 1
   2817  13   0  20 1 1 1
   2818  14   0  20 1 1 1
   2819  15   0  20 1 1 1
   2820  16   0  20 1 1 1
   2821  17   0  20 1 1 1
   2822  18   0  20 1 1 1
   2823  19   0  20 1 1 1
   2824  20   0  20 1 1 1
   2825  21   0  20 1 1 1
   2826  22   0  20 1 1 1
   2827  23   0  20 1 1 1
   2828  24   0  20 1 1 1
   2829  25   0  20 1 1 1
   2830  26   0  20 1 1 1
   2831 -24   0  21 1 1 1
   2832 -23   0  21 1 1 1
   2833 -22   0  21 1 1 1
   2834 -21   0  21 1 1 1
   2835 -20   0  21 1 1 1
   2836 -19   0  21 1 1 1
   2837 -18   0  21 1 1 1
   2838 -17   0  21 1 1 1
   2839 -16   0  21 1 1 1
   2840 -15   0  21 1 1 1
   2841 -14   0  21 1 1 1
   2842 -13   0  21 1 1 1
   2843 -12   0  21 1 1 1
   2844 -11   0  21 1 1 1
   2845 -10   0  21 1 1 1
   2846  -9   0  21 1 1 1
   2847  -8   0  21 1 1 1
   2848  -7   0  21 1 1 1
   2849  -6   0  21 1 1 1
   2850  -5   0  21 1 1 1
   2851  -4   0  21 1 1 1
   2852  -3   0  21 1 1 1
   2853  -2   0  21 1 1 1
   2854  -1   0  21 1 1 1
   2855   0   0  21 1 1 1
   2856   1   0  21 1 1 1
   2857   2   0  21 1 1 1
   2858   3   0  21 1 1 1
   2859   4   0  21 1 1 1
   2860   5   0  21 1 1 1
   2861   6   0  21 1 1 1
   2862   7   0  21 1 1 1
   2863   8   0  21 1 1 1
   2864   9   0  21 1 1 1
   2865  10   0  21 1 1 1
   2866  11   0  21 1 1 1
   2867  12   0  21 1 1 1
   2868  13   0  21 1 1 1
   2869  14   0  21 1 1 1
   2870  15   0  21 1 1 1
   2871  16   0  21 1 1 1
   2872  17   0  21 1 1 1
   2873  18   0  21 1 1 1
   2874  19   0  21 1 1 1
   2875  20   0  21 1 1 1
   2876  21   0  21 1 1 1
   2877  22   0  21 1 1 1
   2878  23   0  21 1 1 1
   2879  24   0  21 1 1 1
   2880  25   0  21 1 1 1
   2881 -23   0  22 1 1 1
   2882 -22   0  22 1 1 1
   2883 -21   0  22 1 1 1
   2884 -20   0  22 1 1 1
   2885 -19   0  22 1 1 1
   2886 -18   0  22 1 1 1
   2887 -17   0  22 1 1 1
   2888 -16   0  22 1 1 1
   2889 -15   0  22 1 1 1
   2890 -14   0  22 1 1 1
   2891 -13   0  22 1 1 1
   2892 -12   0  22 1 1 1
   2893 -11   0  22 1 1 1
   2894 -10   0  22 1 1 1
   2895  -9   0  22 1 1 1
   2896  -8   0  22 1 1 1
   2897  -7   0  22 1 1 1
   2898  -6   0  22 1 1 1
   2899  -5   0  22 1 1 1
   2900  -4   0  22 1 1 1
   2901  -3   0  22 1 1 1
   2902  -2   0  22 1 1 1
   2903  -1   0  22 1 1 1
   2904   0   0  22 1 1 1
   2905   1   0  22 1 1 1
   2906   2   0  22 1 1 1
   2907   3   0  22 1 1 1
   2908   4   0  22 1 1 1
   2909   5   0  22 1 1 1
   2910   6   0  22 1 1 1
   2911   7   0  22 1 1 1
   2912   8   0  22 1 1 1
   2913   9   0  22 1 1 1
   2914  10   0  22 1 1 1
   2915  11   0  22 1 1 1
   2916  12   0  22 1 1 1
   2917  13   0  22 1 1 1
   2918  14   0  22 1 1 1
   2919  15   0  22 1 1 1
   2920  16   0  22 1 1 1
   2921  17   0  22 1 1 1
   2922  18   0  22 1 1 1
   2923  19   0  22 1 1 1
   2924  20   0  22 1 1 1
   2925  21   0  22 1 1 1
   2926  22   0  22 1 1 1
   2927  23   0  22 1 1 1
   2928  24   0  22 1 1 1
   2929 -22   0  23 1 1 1
   2930 -21   0  23 1 1 1
   2931 -20   0  23 1 1 1
   2932 -19   0  23 1 1 1
   2933 -18   0  23 1 1 1
   2934 -17   0  23 1 1 1
   2935 -16   0  23 1 1 1
   2936 -15   0  23 1 1 1
   2937 -14   0  23 1 1 1
   2938 -13   0  23 1 1 1
   2939 -12   0  23 1 1 1
   2940 -11   0  23 1 1 1
   2941 -10   0  23 1 1 1
   2942  -9   0  23 1 1 1
   2943  -8   0  23 1 1 1
   2944  -7   0  23 1 1 1
   2945  -6   0  23 1 1 1
   2946  -5   0  23 1 1 1
   2947  -4   0  23 1 1 1
   2948  -3   0  23 1 1 1
   2949  -2   0  23 1 1 1
   2950  -1   0  23 1 1 1
   2951   0   0  23 1 1 1
   2952   1   0  23 1 1 1
   2953   2   0  23 1 1 1
   2954   3   0  23 1 1 1
   2955   4   0  23 1 1 1
   2956   5   0  23 1 1 1
   2957   6   0  23 1 1 1
   2958   7   0  23 1 1 1
   2959   8   0  23 1 1 1
   2960   9   0  23 1 1 1
   2961  10   0  23 1 1 1
   2962  11   0  23 1 1 1
   2963  12   0  23 1 1 1
   2964  13   0  23 1 1 1
   2965  14   0  23 1 1 1
   2966  15   0  23 1 1 1
   2967  16   0  23 1 1 1
   2968  17   0  23 1 1 1
   2969  18   0  23 1 1 1
   2970  19   0  23 1 1 1
   2971  20   0  23 1 1 1
   2972  21   0  23 1 1 1
   2973  22   0  23 1 1 1
   2974  23   0  23 1 1 1
   2975 -21   0  24 1 1 1
   2976 -20   0  24 1 1 1
   2977 -19   0  24 1 1 1
   2978 -18   0  24 1 1 1
   2979 -17   0  24 1 1 1
   2980 -16   0  24 1 1 1
   2981 -15   0  24 1 1 1
   2982 -14   0  24 1 1 1
   2983 -13   0  24 1 1 1
   2984 -12   0  24 1 1 1
   2985 -11   0  24 1 1 1
   2986 -10   0  24 1 1 1
   2987  -9   0  24 1 1 1
   2988  -8   0  24 1 1 1
   2989  -7   0  24 1 1 1
   2990  -6   0  24 1 1 1
   2991  -5   0  24 1 1 1
   2992  -4   0  24 1 1 1
   2993  -3   0  24 1 1 1
   2994  -2   0  24 1 1 1
   2995  -1   0  24 1 1 1
   2996   0   0  24 1 1 1
   2997   1   0  24 1 1 1
   2998   2   0  24 1 1 1
   2999   3   0  24 1 1 1
   3000   4   0  24 1 1 1
   3001   5   0  24 1 1 1
   3002   6   0  24 1 1 1
   3003   7   0  24 1 1 1
   3004   8   0  24 1 1 1
   3005   9   0  24 1 1 1
   3006  10   0  24 1 1 1
   3007  11   0  24 1 1 1
   3008  12   0  24 1 1 1
   3009  13   0  24 1 1 1
   3010  14   0  24 1 1 1
   3011  15   0  24 1 1 1
   3012  16   0  24 1 1 1
   3013  17   0  24 1 1 1
   3014  18   0  24 1 1 1
   3015  19   0  24 1 1 1
   3016  20   0  24 1 1 1
   3017  21   0  24 1 1 1
   3018  22   0  24 1 1 1
   3019 -20   0  25 1 1 1
   3020 -19   0  25 1 1 1
   3021 -18   0  25 1 1 1
   3022 -17   0  25 1 1 1
   3023 -16   0  25 1 1 1
   3024 -15   0  25 1 1 1
   3025 -14   0  25 1 1 1
   3026 -13   0  25 1 1 1
   3027 -12   0  25 1 1 1
   3028 -11   0  25 1 1 1
   3029 -10   0  25 1 1 1
   3030  -9   0  25 1 1 1
   3031  -8   0  25 1 1 1
   3032  -7   0  25 1 1 1
   3033  -6   0  25 1 1 1
   3034  -5   0  25 1 1 1
   3035  -4   0  25 1 1 1
   3036  -3   0  25 1 1 1
   3037  -2   0  25 1 1 1
   3038  -1   0  25 1 1 1
   3039   0   0  25 1 1 1
   3040   1   0  25 1 1 1
   3041   2   0  25 1 1 1
   3042   3   0  25 1 1 1
   3043   4   0  25 1 1 1
   3044   5   0  25 1 1 1
   3045   6   0  25 1 1 1
   3046   7   0  25 1 1 1
   3047   8   0  25 1 1 1
   3048   9   0  25 1 1 1
   3049  10   0  25 1 1 1
   3050  11   0  25 1 1 1
   3051  12   0  25 1 1 1
   3052  13   0  25 1 1 1
   3053  14   0  25 1 1 1
   3054  15   0  25 1 1 1
   3055  16   0  25 1 1 1
   3056  17   0  25 1 1 1
   3057  18   0  25 1 1 1
   3058  19   0  25 1 1 1
   3059  20   0  25 1 1 1
   3060  21   0  25 1 1 1
   3061 -19   0  26 1 1 1
   3062 -18   0  26 1 1 1
   3063 -17   0  26 1 1 1
   3064 -16   0  26 1 1 1
   3065 -15   0  26 1 1 1
   3066 -14   0  26 1 1 1
   3067 -13   0  26 1 1 1
   3068 -12   0  26 1 1 1
   3069 -11   0  26 1 1 1
   3070 -10   0  26 1 1 1
   3071  -9   0  26 1 1 1
   3072  -8   0  26 1 1 1
   3073  -7   0  26 1 1 1
   3074  -6   0  26 1 1 1
   3075  -5   0  26 1 1 1
   3076  -4   0  26 1 1 1
   3077  -3   0  26 1 1 1
   3078  -2   0  26 1 1 1
   3079  -1   0  26 1 1 1
   3080   0   0  26 1 1 1
   3081   1   0  26 1 1 1
   3082   2   0  26 1 1 1
   3083   3   0  26 1 1 1
   3084   4   0  26 1 1 1
   3085   5   0  26 1 1 1
   3086   6   0  26 1 1 1
   3087   7   0  26 1 1 1
   3088   8   0  26 1 1 1
   3089   9   0  26 1 1 1
   3090  10   0  26 1 1 1
   3091  11   0  26 1 1 1
   3092  12   0  26 1 1 1
   3093  13   0  26 1 1 1
   3094  14   0  26 1 1 1
   3095  15   0  26 1 1 1
   3096  16   0  26 1 1 1
   3097  17   0  26 1 1 1
   3098  18   0  26 1 1 1
   3099  19   0  26 1 1 1
   3100  20   0  26 1 1 1
   3101 -17   0  27 1 1 1
   3102 -16   0  27 1 1 1
   3103 -15   0  27 1 1 1
   3104 -14   0  27 1 1 1
   3105 -13   0  27 1 1 1
   3106 -12   0  27 1 1 1
   3107 -11   0  27 1 1 1
   3108 -10   0  27 1 1 1
   3109  -9   0  27 1 1 1
   3110  -8   0  27 1 1 1
   3111  -7   0  27 1 1 1
   3112  -6   0  27 1 1 1
   3113  -5   0  27 1 1 1
   3114  -4   0  27 1 1 1
   3115  -3   0  27 1 1 1
   3116  -2   0  27 1 1 1
   3117  -1   0  27 1 1 1
   3118   0   0  27 1 1 1
   3119   1   0  27 1 1 1
   3120   2   0  27 1 1 1
   3121   3   0  27 1 1 1
   3122   4   0  27 1 1 1
   3123   5   0  27 1 1 1
   3124   6   0  27 1 1 1
   3125   7   0  27 1 1 1
   3126   8   0  27 1 1 1
   3127   9   0  27 1 1 1
   3128  10   0  27 1 1 1
   3129  11   0  27 1 1 1
   3130  12   0  27 1 1 1
   3131  13   0  27 1 1 1
   3132  14   0  27 1 1 1
   3133  15   0  27 1 1 1
   3134  16   0  27 1 1 1
   3135  17   0  27 1 1 1
   3136  18   0  27 1 1 1
   3137 -16   0  28 1 1 1
   3138 -15   0  28 1 1 1
   3139 -14   0  28 1 1 1
   3140 -13   0  28 1 1 1
   3141 -12   0  28 1 1 1
   3142 -11   0  28 1 1 1
   3143 -10   0  28 1 1 1
   3144  -9   0  28 1 1 1
   3145  -8   0  28 1 1 1
   3146  -7   0  28 1 1 1
   3147  -6   0  28 1 1 1
   3148  -5   0  28 1 1 1
   3149  -4   0  28 1 1 1
   3150  -3   0  28 1 1 1
   3151  -2   0  28 1 1 1
   3152  -1   0  28 1 1 1
   3153   0   0  28 1 1 1
   3154   1   0  28 1 1 1
   3155   2   0  28 1 1 1
   3156   3   0  28 1 1 1
   3157   4   0  28 1 1 1
   3158   5   0  28 1 1 1
   3159   6   0  28 1 1 1
   3160   7   0  28 1 1 1
   3161   8   0  28 1 1 1
   3162   9   0  28 1 1 1
   3163  10   0  28 1 1 1
   3164  11   0  28 1 1 1
   3165  12   0  28 1 1 1
   3166  13   0  28 1 1 1
   3167  14   0  28 1 1 1
   3168  15   0  28 1 1 1
   3169  16   0  28 1 1 1
   3170  17   0  28 1 1 1
   3171 -14   0  29 1 1 1
   3172 -13   0  29 1 1 1
   3173 -12   0  29 1 1 1
   3174 -11   0  29 1 1 1
   3175 -10   0  29 1 1 1
   3176  -9   0  29 1 1 1
   3177  -8   0  29 1 1 1
   3178  -7   0  29 1 1 1
   3179  -6   0  29 1 1 1
   3180  -5   0  29 1 1 1
   3181  -4   0  29 1 1 1
   3182  -3   0  29 1 1 1
   3183  -2   0  29 1 1 1
   3184  -1   0  29 1 1 1
   3185   0   0  29 1 1 1
   3186   1   0  29 1 1 1
   3187   2   0  29 1 1 1
   3188   3   0  29 1 1 1
   3189   4   0  29 1 1 1
   3190   5   0  29 1 1 1
   3191   6   0  29 1 1 1
   3192   7   0  29 1 1 1
   3193   8   0  29 1 1 1
   3194   9   0  29 1 1 1
   3195  10   0  29 1 1 1
   3196  11   0  29 1 1 1
   3197  12   0  29 1 1 1
   3198  13   0  29 1 1 1
   3199  14   0  29 1 1 1
   3200  15   0  29 1 1 1
   3201 -12   0  30 1 1 1
   3202 -11   0  30 1 1 1
   3203 -10   0  30 1 1 1
   3204  -9   0  30 1 1 1
   3205  -8   0  30 1 1 1
   3206  -7   0  30 1 1 1
   3207  -6   0  30 1 1 1
   3208  -5   0  30 1 1 1
   3209  -4   0  30 1 1 1
   3210  -3   0  30 1 1 1
   3211  -2   0  30 1 1 1
   3212  -1   0  30 1 1 1
   3213   0   0  30 1 1 1
   3214   1   0  30 1 1 1
   3215   2   0  30 1 1 1
   3216   3   0  30 1 1 1
   3217   4   0  30 1 1 1
   3218   5   0  30 1 1 1
   3219   6   0  30 1 1 1
   3220   7   0  30 1 1 1
   3221   8   0  30 1 1 1
   3222   9   0  30 1 1 1
   3223  10   0  30 1 1 1
   3224  11   0  30 1 1 1
   3225  12   0  30 1 1 1
   3226  13   0  30 1 1 1
   3227  -9   0  31 1 1 1
   3228  -8   0  31 1 1 1
   3229  -7   0  31 1 1 1
   3230  -6   0  31 1 1 1
   3231  -5   0  31 1 1 1
   3232  -4   0  31 1 1 1
   3233  -3   0  31 1 1 1
   3234  -2   0  31 1 1 1
   3235  -1   0  31 1 1 1
   3236   0   0  31 1 1 1
   3237   1   0  31 1 1 1
   3238   2   0  31 1 1 1
   3239   3   0  31 1 1 1
   3240   4   0  31 1 1 1
   3241   5   0  31 1 1 1
   3242   6   0  31 1 1 1
   3243   7   0  31 1 1 1
   3244   8   0  31 1 1 1
   3245   9   0  31 1 1 1
   3246  10   0  31 1 1 1
   3247  -6   0  32 1 1 1
   3248  -5   0  32 1 1 1
   3249  -4   0  32 1 1 1
   3250  -3   0  32 1 1 1
   3251  -2   0  32 1 1 1
   3252  -1   0  32 1 1 1
   3253   0   0  32 1 1 1
   3254   1   0  32 1 1 1
   3255   2   0  32 1 1 1
